timeslot,carbon_footprint,brown_energy,green_energy,acceptance_ratio,migration_count,ps_min,ps_5th,ps_mean,ps_95th,ps_max
0,0.0,0.0,0.0,100.0,0,13,13.0,17.3097345133,24.0,27
1,643.261243184,184.266,325.772971839,100.0,0,13,13.0,17.6470588235,21.95,27
2,949.256986727,258.499,452.390183935,100.0,0,13,14.0,18.3387096774,25.0,27
3,1221.556107,361.845,454.387961876,100.0,0,14,15.0,18.2818181818,23.0,25
4,1138.77540525,314.371,343.588176946,100.0,0,13,13.0,17.4752475248,23.0,27
5,1032.13684672,299.611,300.333954944,100.0,0,13,14.0,17.7663551402,21.7,26
6,1075.12650112,320.4,330.983028891,100.0,0,13,13.9,17.7478991597,23.0,27
7,1247.38197905,367.091,365.171346636,100.0,0,13,13.0,17.7931034483,22.0,27
8,1374.08021088,382.669,400.013884696,100.0,0,13,14.0,17.2058823529,22.95,27
9,1085.27686345,311.104,308.320464137,100.0,0,13,13.2,17.5333333333,22.0,25
10,1141.10207269,326.85,327.005735163,100.0,0,13,13.0,16.3818181818,21.0,21
11,1439.34562333,432.098,92.0168475789,100.0,56,15,16.0,20.9421487603,31.0,35
12,1271.44885085,351.88,346.76205172,100.0,0,13,13.0,18.7475728155,26.0,36
13,1016.90838775,297.405,424.563802063,100.0,37,13,14.0,22.1367521368,31.0,36
14,1037.50166671,289.138,649.793997051,100.0,3,13,13.0,18.7227722772,28.0,32
15,908.29052801,269.694,689.362041684,100.0,0,13,13.15,18.25,27.0,32
16,923.203376376,268.911,707.721166468,100.0,0,13,13.9,19.0071942446,27.1,32
17,1042.4730675,291.381,793.475302285,100.0,0,13,14.0,18.9345794393,26.7,32
18,806.479193227,245.07,664.528743433,100.0,0,13,13.6,18.3008849558,25.4,27
19,928.874111468,270.79,744.375405814,100.0,0,13,13.0,17.9921875,27.0,32
20,987.608699764,275.784,766.824447669,100.0,0,13,13.0,18.4901960784,27.0,32
21,776.183056522,236.094,657.332073165,100.0,0,13,13.0,17.5048543689,22.0,27
22,686.768078109,206.84,560.864980595,100.0,0,13,13.0,18.7303370787,27.0,29
23,638.980540474,182.069,515.910166616,100.0,0,13,13.1,18.6213592233,27.0,32
24,673.511133222,200.194,543.058346938,100.0,0,0.0,0.0,0.0,0.0,0.0
25,249.007435368,75.765,204.157460036,100.0,0,0.0,0.0,0.0,0.0,0.0
26,117.515412261,33.568,94.3246800339,100.0,0,0.0,0.0,0.0,0.0,0.0
27,23.9893641031,6.815,19.7178067934,100.0,0,0.0,0.0,0.0,0.0,0.0
28,7.39463482062,2.158,5.9976385058,100.0,0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,-0.0,100.0,0,0.0,0.0,0.0,0.0,0.0
