timeslot,carbon_footprint,brown_energy,green_energy,acceptance_ratio,migration_count,ps_min,ps_5th,ps_mean,ps_95th,ps_max
0,0.0,0.0,0.0,100.0,0,13,13.0,16.0084388186,19.0,20
1,2104.45655058,612.375,222.004684151,100.0,0,13,13.0,16.2825112108,19.0,20
2,2974.59552644,843.668,310.429498704,100.0,0,13,13.0,16.0338983051,19.0,20
3,3623.26844045,1050.674,311.786648755,100.0,0,13,13.0,15.9787234043,19.0,20
4,3312.4270276,1020.398,257.190856007,100.0,0,13,13.0,16.0905511811,19.35,20
5,4221.9290233,1215.449,269.498205556,100.0,0,13,13.0,16.1659919028,19.0,20
6,4422.97346357,1257.465,282.491305875,100.0,0,13,13.0,15.925,19.0,20
7,3971.29474651,1188.59,289.40558082,100.0,0,13,13.0,15.9482758621,19.0,20
8,3965.09219397,1148.11,287.326997911,100.0,0,13,13.0,16.0815450644,19.0,20
9,3857.78540076,1160.804,278.786399592,100.0,0,13,13.0,16.1844262295,19.0,20
10,3927.82867655,1198.381,276.071680193,100.0,0,13,13.0,16.0255319149,20.0,20
11,4434.36324986,1274.21,95.5646013146,100.0,0,13,13.0,16.1,19.0,20
12,4807.03974383,1344.784,117.947945462,100.0,0,13,13.0,15.9795918367,19.0,20
13,4418.80584992,1295.662,203.917165358,100.0,72,13,13.0,16.0209205021,19.0,20
14,3671.63609449,1100.481,403.52212062,100.0,44,13,13.0,16.1300813008,19.0,20
15,3276.76083554,921.559,457.327926226,100.0,0,13,13.0,16.3388429752,20.0,20
16,3212.93274003,992.417,508.098502386,100.0,0,13,13.0,15.987394958,19.0,20
17,2812.34490052,861.465,465.906190651,100.0,0,13,13.0,16.1138211382,19.0,20
18,3090.55313682,921.096,516.080138511,100.0,0,13,13.0,16.3496240602,19.75,20
19,3561.22504963,1038.136,531.868513291,100.0,0,13,13.0,16.0983606557,19.0,20
20,3386.40083952,1003.797,533.240390221,100.0,0,13,13.0,16.1459227468,19.0,20
21,3381.53809856,1016.761,495.926897766,100.0,0,13,13.0,16.3540669856,20.0,20
22,2938.07222654,885.937,493.952408512,100.0,0,13,13.0,16.0965250965,20.0,20
23,3065.77305534,963.304,512.273609146,100.0,0,13,13.0,16.0916334661,19.0,20
24,3267.7420874,1024.209,554.453120134,100.0,0,0.0,0.0,0.0,0.0,0.0
25,1190.00821097,355.369,186.935247124,100.0,0,0.0,0.0,0.0,0.0,0.0
26,428.61354023,128.07,77.0349724842,100.0,0,0.0,0.0,0.0,0.0,0.0
27,150.631182594,48.128,33.2410771507,100.0,0,0.0,0.0,0.0,0.0,0.0
28,85.387986102,24.984,17.9371456512,100.0,0,0.0,0.0,0.0,0.0,0.0
29,36.782554278,11.015,13.0917999043,100.0,0,0.0,0.0,0.0,0.0,0.0
30,20.5217622238,6.7,5.87028091133,100.0,0,0.0,0.0,0.0,0.0,0.0
31,7.68907834599,2.158,4.34279238057,100.0,0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,-0.0,100.0,0,0.0,0.0,0.0,0.0,0.0
