timeslot,carbon_footprint,brown_energy,green_energy,acceptance_ratio,migration_count,ps_min,ps_5th,ps_mean,ps_95th,ps_max
0,0.0,0.0,0.0,100.0,0,13,13.0,18.0287356322,25.0,25
1,2289.08248684,765.597,1140.97093475,100.0,0,13,13.0,18.0086206897,25.0,25
2,2888.58657428,956.919,1514.78173886,100.0,0,13,13.0,18.2513513514,25.0,25
3,3809.18237595,1386.34,1108.89122381,100.0,0,13,13.0,17.9228650138,25.0,25
4,4456.41093306,1560.5,1034.27199847,100.0,0,13,13.0,17.7164179104,25.0,25
5,4465.5201719,1568.168,901.532533385,100.0,0,13,13.0,18.0029411765,25.0,25
6,4221.89086249,1590.37,878.951317541,100.0,0,13,13.0,17.9589905363,25.0,25
7,4093.65665422,1518.16,924.622377905,100.0,0,13,13.0,17.8200589971,25.0,25
8,4498.82771396,1557.519,933.502740751,100.0,0,13,13.0,17.3722397476,25.0,25
9,4119.31537906,1534.396,858.163402013,100.0,0,13,13.0,17.6191860465,25.0,25
10,4966.54027138,1820.919,947.986727621,100.0,0,13,13.0,16.5346260388,20.0,20
11,6130.7107624,2116.268,410.71057832,100.0,0,13,13.0,16.1988304094,19.0,20
12,5845.0271415,2051.787,314.6360901,100.0,144,13,13.0,18.1503267974,25.0,26
13,4284.43500562,1322.755,1013.56289725,100.0,125,13,13.0,17.7932011331,25.0,26
14,3260.66509373,1087.308,1581.82795549,100.0,106,13,13.0,18.0740740741,25.0,25
15,2788.0083659,997.483,1950.26054065,100.0,0,13,13.0,17.5542168675,25.0,25
16,2435.78420575,864.164,1770.7484052,100.0,0,13,13.0,17.7329376855,25.0,25
17,2360.50613178,866.876,1765.39985613,100.0,0,13,13.0,17.7658959538,25.0,25
18,2446.52339347,879.065,1851.70631886,100.0,0,13,13.0,18.0056657224,25.0,25
19,2730.92857465,924.298,1892.07770476,100.0,0,13,13.0,18.05,25.0,25
20,2700.01320632,940.315,1923.99769357,100.0,0,13,13.0,17.9121813031,25.0,25
21,2720.79570622,957.727,2015.91601266,100.0,0,13,13.0,18.0295698925,25.0,25
22,2839.23406479,989.627,2037.63654504,100.0,0,13,13.0,17.662371134,25.0,25
23,2991.76322975,1033.739,2118.86332406,100.0,0,13,13.0,17.9679300292,25.0,25
24,2706.16398245,962.265,2019.34223242,100.0,0,0.0,0.0,0.0,0.0,0.0
25,1032.00349445,346.873,766.355425493,100.0,0,0.0,0.0,0.0,0.0,0.0
26,339.26435685,116.624,235.833538034,100.0,0,0.0,0.0,0.0,0.0,0.0
27,111.593620872,39.234,60.1959234415,100.0,0,0.0,0.0,0.0,0.0,0.0
28,40.4864118321,15.246,28.0643566647,100.0,0,0.0,0.0,0.0,0.0,0.0
29,7.30225561508,2.329,6.74635087385,100.0,0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,-0.0,100.0,0,0.0,0.0,0.0,0.0,0.0
