timeslot,carbon_footprint,brown_energy,green_energy,acceptance_ratio,migration_count,ps_min,ps_5th,ps_mean,ps_95th,ps_max
0,0.0,0.0,0.0,100.0,0,13,13.0,16.9158249158,21.0,21
1,905.256,785.38,342.917,100.0,0,13,13.0,16.8881355932,20.0,21
2,1101.693,956.136,438.518,100.0,0,13,13.0,16.9932432432,20.0,21
3,1504.028,1379.172,273.442,100.0,0,13,13.0,16.8455882353,20.0,21
4,1605.979,1497.214,229.258,100.0,0,13,13.0,16.8561151079,20.0,21
5,1507.334,1409.473,181.25,100.0,0,13,13.0,16.9149659864,20.0,21
6,1623.558,1515.632,176.005,100.0,0,13,13.0,16.9416058394,21.0,21
7,1625.661,1510.266,170.292,100.0,0,13,13.0,16.9128919861,20.0,21
8,1604.684,1487.573,161.846,100.0,0,13,13.0,16.837944664,20.0,21
9,1549.01,1448.455,154.316,100.0,0,13,13.0,17.1423076923,20.0,21
10,1602.853,1511.6,161.322,100.0,0,13,13.0,16.8992805755,20.0,21
11,1802.027,1638.883,59.327,100.0,0,13,13.0,16.84375,20.0,21
12,1839.788,1703.211,121.701,100.0,119,13,13.0,17.0190114068,21.0,21
13,1444.796,1250.883,515.394,100.0,3,13,13.0,17.0405904059,21.0,21
14,1279.825,1133.367,645.184,100.0,0,13,13.0,16.9962825279,20.0,21
15,1243.952,1111.967,678.876,100.0,0,13,13.0,16.5814814815,20.0,21
16,1219.853,1094.776,718.367,100.0,0,13,13.0,16.962406015,20.0,21
17,1193.97,1076.36,691.567,100.0,0,13,13.0,17.118705036,21.0,21
18,1154.299,1040.108,648.354,100.0,0,13,13.0,16.8779661017,20.0,21
19,1205.827,1082.114,655.589,100.0,0,13,13.0,17.0143369176,20.0,21
20,1157.384,1038.269,670.155,100.0,0,13,13.0,17.1090909091,20.0,21
21,1182.261,1061.804,672.709,100.0,0,13,13.0,16.9087947883,21.0,21
22,1308.115,1175.943,742.777,100.0,0,13,13.0,16.5751879699,20.0,21
23,1203.558,1082.383,674.697,100.0,0,13,13.0,16.7810218978,20.0,21
24,1192.507,1073.496,686.091,100.0,0,0.0,0.0,0.0,0.0,0.0
25,447.243,401.064,262.576,100.0,0,0.0,0.0,0.0,0.0,0.0
26,162.47,146.286,106.186,100.0,0,0.0,0.0,0.0,0.0,0.0
27,85.322,77.264,44.411,100.0,0,0.0,0.0,0.0,0.0,0.0
28,18.095,16.301,9.014,100.0,0,0.0,0.0,0.0,0.0,0.0
29,2.593,2.329,4.205,100.0,0,0.0,0.0,0.0,0.0,0.0
30,-0.0,0.0,-0.0,100.0,0,0.0,0.0,0.0,0.0,0.0
