261.20 343.67 273.82 313.38 1546.96 4149.61 8563.65 13706.67 17999.95 20597.11 21709.68 21526.80 19193.55 14445.73 8929.23 4580.96 1843.40 959.17 876.28 686.67 504.35 391.32 288.39 411.40 
28057.58 9968.68 1656.48 233.15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 603.57 10215.63 29207.94 49078.49 63494.29 77814.57 84357.59 79614.62 67088.70 46765.90 
0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 50.92 2027.84 8453.70 19968.32 30908.65 39825.11 43134.47 41879.89 35540.40 25797.02 14540.08 4285.43 179.81 
160.77 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 545.90 5264.38 16446.46 29549.51 41817.50 47979.83 50475.81 49185.53 42660.36 30797.75 17462.90 4495.68 
14.65 0.03 0.03 0.02 0.03 0.02 0.02 0.02 0.02 0.02 0.02 0.02 1094.92 7966.77 20879.72 34823.48 43653.08 47808.06 47806.26 43026.58 33480.14 21577.04 9411.35 1383.75 
0.00 0.00 0.00 6.23 1035.72 3832.02 6965.79 10447.63 11598.95 10961.90 11347.75 16672.37 21668.52 27717.40 36233.27 40655.86 43903.65 40639.69 33869.42 21909.78 8117.45 870.41 0.72 0.00 
1476.33 32.01 0.02 0.03 0.03 0.03 0.04 0.04 0.04 0.05 0.04 0.04 12.38 1278.57 9609.25 26507.78 43382.95 57205.11 66213.68 65544.76 60572.57 48842.93 32558.44 12826.00 
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 6.36 1650.74 9307.22 22724.49 37170.77 48329.73 57346.45 59197.23 52298.91 41640.57 29666.79 14223.72 3044.04 42.54 
0.01 0.01 0.01 0.01 0.01 0.01 0.01 83.89 3384.52 14427.54 28518.07 42084.81 52882.46 59111.59 59260.97 53792.78 43236.50 28179.98 11963.88 2155.83 510.61 41.53 0.49 0.01 
12893.67 774.22 0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.01 0.00 0.00 0.00 1103.41 11897.11 35394.61 60964.03 79404.40 91759.48 94615.07 90723.40 78952.43 58260.34 36181.17 
390.02 632.38 1071.61 1204.17 1066.05 942.39 621.75 305.07 49.96 0.01 0.01 369.49 5411.69 17841.34 32461.43 46088.68 57268.17 61558.04 60725.72 54339.14 41528.13 23880.33 6896.92 532.10 
15846.43 3431.46 46.74 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.01 0.01 815.79 3648.87 11527.21 26548.60 41398.58 55355.51 60289.13 62030.90 60088.01 48170.77 32541.19 
9053.98 705.34 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 188.07 1551.66 10729.74 33021.77 55492.65 72539.49 83864.71 86058.94 82376.54 70535.61 51932.33 28545.16 
5926.70 250.85 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 921.68 9129.45 24991.30 43273.31 56838.76 64875.94 66934.56 65651.23 52226.66 37618.78 20366.87 
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 27.92 2067.26 11263.43 27388.71 42136.63 50609.62 54505.36 56839.99 50484.32 39431.74 25524.28 9963.81 1411.28 0.01 
5122.30 312.78 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 460.84 5216.81 17749.66 33951.60 47478.59 56059.63 59464.47 56786.41 47309.21 34262.82 18433.31 
0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.24 885.86 7732.56 22292.87 39605.76 53692.07 63251.80 65564.14 62568.27 50714.53 36650.15 19551.68 5673.82 196.58 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 185.68 4658.58 19446.98 38351.19 52072.01 65595.77 69991.65 65188.24 56376.01 43368.79 25549.30 9162.99 609.62 
17325.36 2570.86 5.40 0.01 0.01 0.01 0.01 0.01 0.00 0.00 0.01 0.00 0.01 98.35 3434.55 16845.47 40103.26 60017.31 74910.29 83613.40 82267.54 73264.25 56837.58 38278.25 
126.63 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 456.29 5001.55 16490.17 30656.86 40444.92 48315.60 50754.80 46365.87 38712.62 26302.44 13429.62 3463.79 
5080.25 6.23 0.01 0.01 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 57.26 4562.63 23370.04 48208.60 70851.03 89143.94 96421.64 96931.24 90372.16 73987.66 51169.86 24970.46 
124.83 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.84 1294.59 10760.17 28970.54 47389.83 63249.89 74894.84 73882.01 68087.32 56200.39 40837.83 22138.71 5694.54 
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 48.76 2247.54 11793.14 27211.89 41626.18 50042.75 54827.95 56672.62 50578.22 39928.74 26144.79 10125.40 1135.76 0.01 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.76 1442.89 9257.38 23344.28 38410.00 50322.45 55172.33 56022.25 48582.95 39632.84 26013.24 11886.21 1512.49 1.44 
2159.38 20.98 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 29.72 1624.63 7926.15 21830.13 39855.07 54390.71 61479.02 58999.21 53723.95 42193.40 26982.97 11901.67 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 441.67 7033.81 26783.14 48707.66 68521.68 83308.64 89037.80 84970.75 73084.54 55397.54 33232.13 11165.19 857.23 
206.55 309.67 369.76 531.40 569.25 584.69 459.80 103.04 4.48 0.02 101.43 835.83 7133.00 23259.58 41697.55 58583.27 69833.35 73298.07 70565.40 59240.99 39996.17 21103.04 5316.63 146.70 
32507.63 26515.52 17945.15 9622.98 3605.48 387.39 0.10 0.10 0.10 0.09 0.09 0.09 0.09 0.09 0.09 0.09 0.21 594.74 3947.95 10225.76 17929.44 26282.04 32103.32 34681.24 
12545.06 5656.56 1406.12 28.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.12 95.71 963.13 4643.73 10762.44 16515.44 20490.01 22898.54 21508.95 17442.03 
5105.89 163.88 0.00 0.00 0.00 0.00 0.00 0.01 0.01 0.00 0.00 0.00 1.32 1355.09 9757.51 25676.63 42302.04 55277.87 65485.56 66285.29 61019.49 49588.85 33847.27 17698.15 
7.76 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 419.35 4935.94 15366.45 27965.98 37145.28 41404.40 44612.53 47744.17 46831.67 37994.83 28371.99 17971.38 11812.70 6738.41 1742.09 
0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 627.85 5579.56 16814.22 29092.15 38713.70 45817.83 48709.24 43667.69 35502.93 24980.79 10937.37 2176.28 34.76 
10.48 0.06 0.06 0.06 0.06 510.25 3505.40 7611.99 11256.41 13182.55 13850.86 12200.37 11107.98 12419.11 17009.04 26006.23 36218.00 41949.31 43117.88 39802.53 33310.66 22971.32 10923.87 1754.52 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 132.49 3138.79 12001.93 27534.00 40679.22 49212.34 50808.21 50651.88 42864.34 31919.46 17087.57 6132.86 597.41 0.00 
8664.33 278.89 0.01 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4.92 2036.34 14644.78 38367.72 61757.89 81438.35 92458.60 94226.25 87035.89 74118.76 53927.75 29052.16 
13855.47 3498.04 60.50 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1195.04 8120.56 23358.66 40332.54 52260.19 57975.81 58473.55 51462.02 44194.14 30071.66 
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 256.72 3648.27 13757.01 28024.20 37529.07 45533.20 49039.38 46519.92 39552.96 29236.62 17025.77 5697.55 385.86 
8572.06 838.43 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 262.71 4261.47 15937.21 33390.74 49659.89 62395.06 67137.97 60718.69 52434.14 40438.20 22125.17 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 11.38 1912.48 10372.76 24463.26 38417.19 50430.50 54407.35 55032.30 48911.55 38699.19 20367.83 5205.67 337.46 0.00 
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 268.34 4419.48 15052.91 26920.91 36852.12 42234.12 45035.21 43977.93 36098.27 27476.14 15375.99 4194.15 93.08 
614.66 0.00 0.00 0.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.13 472.70 5658.37 19445.43 36358.34 52746.92 64387.44 69821.79 66073.63 56416.38 43043.80 21571.02 7434.40 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 454.85 6959.30 24036.09 46729.66 66007.02 78191.27 81720.10 79382.36 67623.25 52609.04 32978.54 11311.94 696.11 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.21 1568.00 6788.63 16373.70 27696.36 39402.64 49846.94 58788.73 63670.06 61501.40 55118.90 42659.80 26190.23 13245.95 6244.75 1933.82 10.78 
18551.42 2705.62 0.36 0.00 0.00 0.00 0.00 0.01 0.01 0.01 0.01 0.01 0.01 45.05 3979.49 19193.99 40009.95 59176.61 73435.89 81513.08 81672.53 74977.97 60443.17 41219.49 
1735.68 4.93 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 40.14 1843.72 8491.45 22871.25 39762.24 54032.54 60782.69 61998.82 56379.99 44250.24 27304.62 10860.22 
41.32 37.77 6.08 0.08 0.08 0.07 0.07 25.64 376.76 1954.33 4731.58 8695.42 13600.42 16992.80 19502.73 19568.55 17645.86 14063.49 9140.01 5110.48 1824.30 333.22 14.52 21.63 
17905.03 3497.34 22.64 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4.48 217.90 1233.53 4475.32 16948.10 35728.20 53579.11 66340.24 74213.02 75973.97 68617.85 54935.15 37012.58 
859.55 0.04 0.04 0.04 0.04 0.03 0.03 0.03 0.03 0.03 0.03 0.03 242.37 3299.81 11890.68 27450.55 44075.48 55946.84 60258.52 57485.34 51010.13 36849.07 20469.59 7144.43 
748.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 469.11 6810.40 23126.26 44086.69 59851.64 69568.30 75995.00 73505.97 65383.26 52466.72 32344.71 11636.93 
134.53 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 95.24 2206.20 12004.44 27647.56 42729.09 52776.74 55782.79 54048.45 45747.72 32590.40 19248.37 4820.66 
5.63 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 448.02 2822.89 10094.60 26323.62 41608.80 56182.05 65079.70 67959.13 63946.59 54575.89 37251.38 16127.91 1343.58 
38490.31 36134.76 29648.95 18663.14 5980.20 2138.03 328.24 0.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 21.44 1044.36 4754.76 13696.50 22700.03 31600.05 36123.45 
21233.53 30263.66 38370.66 42234.04 41283.67 38449.42 28601.67 16657.54 6462.04 1248.41 557.03 597.03 792.90 620.03 582.53 218.90 64.53 32.78 64.03 71.15 60.77 589.78 4080.65 11743.65 
1725.61 0.01 0.01 0.01 0.01 0.01 2416212.90 0.01 0.01 0.00 0.00 871.85 5641.35 16924.65 33907.40 51933.18 66150.79 73742.60 76106.82 68875.83 56995.61 41402.07 27080.85 12503.03 
5634.06 148.07 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.00 0.01 6.95 1926.02 13091.44 32119.87 50710.82 64718.30 71780.38 71394.90 65919.70 57020.14 39468.14 21478.90 
767.87 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 358.31 5580.27 20105.85 37364.84 53982.58 65658.68 71311.89 68168.79 59087.87 46389.59 27200.76 8999.48 
37253.80 28417.49 17448.05 7928.08 2140.94 604.62 552.03 552.04 552.04 552.04 552.03 552.03 552.03 552.03 552.03 553.35 933.57 3632.83 9684.47 19056.01 29699.50 38655.72 42855.86 43164.68 
218.62 0.00 0.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 247.97 3856.58 12629.40 29334.83 47912.84 65141.88 75331.36 78941.40 75689.30 64105.80 45760.07 24963.03 6352.92 
510.68 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 158.37 3734.87 11880.22 28228.19 47564.73 66043.67 81369.46 86238.99 82685.25 70837.14 52705.83 30408.88 9123.46 
10860.40 15805.28 20581.78 24752.28 24951.28 22707.16 17321.54 11564.91 5403.16 1227.91 45.16 0.02 0.02 0.03 0.03 0.02 0.03 0.03 0.02 0.03 0.28 366.40 2232.28 5924.40 
83.50 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 464.08 5143.98 16842.47 25081.63 42626.67 50983.58 53879.78 52397.00 42476.22 28690.71 13649.67 3501.27 
87075.20 67941.83 43375.67 17439.45 1306.02 0.05 0.06 0.06 0.06 0.06 0.06 0.06 0.05 0.05 0.05 0.05 1292.72 16828.13 47382.68 76538.54 98502.23 110859.47 111921.91 100633.10 
16920.71 2199.03 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 368.96 7279.26 26856.82 50350.72 69361.06 82446.51 89989.67 86590.83 78795.50 63771.11 39544.57 
546.74 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.13 275.65 4251.66 15765.56 30044.61 45867.65 55256.93 60490.98 57992.13 48714.63 36918.14 20085.49 6125.80 
12.97 0.03 0.03 0.03 0.02 0.03 0.03 0.03 0.02 0.03 0.02 6.25 1454.06 8567.65 21688.44 35138.90 45880.27 48949.81 48873.87 44718.18 33848.40 21601.14 8630.80 1377.53 
3745.79 11.40 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 73.81 3036.02 15798.27 35737.36 54514.12 67874.13 75172.55 77224.11 70491.71 57828.29 38446.34 18416.09 
0.96 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 92.85 3284.58 14502.47 31967.62 47958.25 59170.03 67434.58 67307.00 59082.70 49256.19 31919.22 13516.58 1877.38 
7774.48 1116.70 4.91 0.00 0.00 0.00 22.52 109.01 119.91 110.21 111.89 21.92 6.35 118.84 1764.77 6845.38 17305.23 29015.10 37688.02 40522.89 40367.64 34744.86 27956.51 17931.74 
39094.25 59742.50 84099.50 80804.75 81339.50 82667.75 66843.75 52348.00 27600.00 17554.75 4209.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1644.50 10672.00 
50.68 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 10.55 928.28 6662.59 18571.92 33376.02 44735.86 51006.60 52674.57 48345.90 38110.67 24925.44 10304.74 1969.27 
8451.79 1178.40 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 50.32 2475.63 10967.66 24859.30 39103.25 51960.73 58334.60 57082.18 49788.43 38016.74 23097.89 
10.07 0.01 0.01 0.01 0.01 0.01 0.00 0.00 0.00 0.01 0.01 29.35 1500.40 6891.62 17159.92 28424.77 36847.09 43042.95 44554.97 40559.79 30309.46 18720.33 7098.26 1092.39 
1052.73 47.68 2.52 0.00 0.00 0.01 0.01 0.00 0.00 0.01 0.01 4.08 564.46 4547.66 13185.95 24079.09 32828.91 41642.71 45410.99 44157.85 35452.11 27570.18 17818.54 5482.03 
3599.14 916.29 31.63 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.52 420.11 2782.52 8278.08 18852.34 28138.11 33270.94 26708.75 20802.78 13561.38 8390.09 
2261.92 1632.27 4571.94 13950.13 27948.72 38193.50 50847.09 57174.56 57742.39 51615.36 42802.78 27073.50 13847.26 3487.86 772.74 597.15 712.64 1028.58 1071.12 1738.98 2641.79 3262.79 3194.41 2855.10 
3249.38 9.13 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 22.78 1710.53 9423.32 25771.66 43823.33 59183.14 65736.35 64788.43 61365.51 50318.80 32349.68 15129.26 
0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.02 0.02 117.20 1692.34 5932.70 15940.84 28640.00 40348.33 50776.78 55307.79 53673.70 45512.93 33494.10 20147.80 6422.11 461.83 
9571.00 2326.95 84.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 626.63 3820.64 11932.09 21883.66 33141.56 40562.18 40864.29 37297.86 29645.09 20447.84 
0.01 0.01 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 196.46 3288.76 12052.48 25800.26 39852.43 48468.44 52811.85 50896.98 42547.74 32437.09 19360.98 6832.21 752.54 0.01 
11777.20 4597.85 1075.02 41.57 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.01 13.18 656.82 3662.87 8198.55 15579.63 21523.22 24449.49 25446.99 24949.02 18795.32 
617.65 0.01 0.01 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.36 409.21 4644.81 14451.91 27550.42 38006.19 48513.48 52641.14 49962.48 41852.59 30305.51 16565.04 5334.93 
227.14 0.01 0.01 0.02 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 165.68 3388.20 15348.56 30655.07 45160.05 54693.07 58912.38 55917.82 47976.12 34831.13 18683.45 5181.01 
16206.74 10467.64 5155.36 1404.44 52.47 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 39.65 723.30 4214.75 9286.61 14313.67 18956.08 22706.03 23648.56 21527.52 
136.17 0.00 0.00 0.00 0.37 419.87 3975.21 11764.99 22736.85 33898.82 39748.16 43891.22 40044.96 33724.00 21672.98 10872.15 3260.86 1102.90 1624.56 2294.13 2120.77 1548.22 1308.92 852.84 
23342.14 6199.71 107.71 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 1.93 1499.21 10486.34 26899.11 45237.90 61341.14 69397.49 72659.90 69189.89 57483.25 41959.57 
0.00 0.00 0.00 0.00 382.53 6676.78 24230.51 44586.60 62657.34 75079.88 77629.62 72430.04 61954.87 46490.76 28398.48 10486.92 1034.64 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
1431.53 1.46 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.01 0.02 0.02 77.52 1439.43 7673.39 21288.08 36300.01 48293.19 56907.29 56314.33 49967.41 38949.09 22515.58 8704.44 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 268.69 6723.55 31686.69 61238.22 79832.52 90656.54 90178.57 87733.26 79121.56 60147.88 36726.09 10792.39 449.58 
19.61 441.71 2784.32 6779.40 12618.26 18501.43 23519.22 25844.31 25404.43 22245.85 17773.40 11753.93 5030.74 1232.99 70.19 51.37 119.45 127.03 43.52 0.01 6.02 36.34 157.74 140.23 
2328.28 21.69 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 74.76 1981.12 11065.76 27640.63 44962.99 59394.42 66989.57 68464.69 58882.79 46436.44 28634.07 12452.37 
