timeslot,carbon_footprint,brown_energy,green_energy,acceptance_ratio,migration_count,ps_min,ps_5th,ps_mean,ps_95th,ps_max
0,0.0,0.0,0.0,100.0,0,13,13.0,16.8222996516,20.0,21
1,2896.62773286,836.085,357.189816339,100.0,0,13,13.0,17.012012012,20.0,21
2,4163.91009808,1243.574,497.885391613,100.0,0,13,13.0,17.0588235294,20.0,21
3,4547.2618999,1405.293,258.995774387,100.0,0,13,13.0,16.7762237762,20.0,21
4,5186.03941938,1532.635,202.674600754,100.0,0,13,13.0,16.8089552239,20.0,21
5,6025.39883854,1836.959,214.40699705,100.0,0,13,13.0,16.9194630872,20.0,21
6,5458.06096064,1750.053,185.658639868,100.0,0,13,13.0,17.1254237288,20.0,21
7,5684.16435266,1703.203,175.581822732,100.0,0,13,13.0,16.8609271523,20.0,21
8,5207.25386056,1616.7,165.668354345,100.0,0,13,13.0,17.0,20.0,21
9,5472.42558067,1681.804,156.097892236,100.0,0,13,13.0,16.9782608696,20.0,21
10,5659.42006222,1729.19,168.655688179,100.0,0,13,13.0,16.790625,20.0,21
11,6424.33900135,1947.783,69.9109905256,100.0,0,13,13.0,16.9873417722,20.0,21
12,6150.59743689,1847.141,127.50079435,100.0,99,13,13.0,16.9185667752,20.0,21
13,5046.33840181,1463.154,505.607039329,100.0,8,13,13.0,16.8993902439,20.0,21
14,4760.30458254,1353.847,622.108236373,100.0,0,13,13.0,17.0066889632,20.0,21
15,3867.85381078,1209.557,695.377275635,100.0,0,13,13.0,16.7727272727,20.0,21
16,4071.81862435,1245.967,718.01019506,100.0,0,13,13.0,16.7118644068,20.0,21
17,4186.06012184,1226.32,698.283677942,100.0,0,13,13.0,16.9058823529,20.0,21
18,4047.78590773,1226.673,718.368162162,100.0,0,13,13.0,17.1323076923,20.0,21
19,4161.83761607,1289.033,737.701210432,100.0,0,13,13.0,17.0586319218,20.0,21
20,4186.38906623,1308.136,693.551066853,100.0,0,13,13.0,16.71197411,20.0,21
21,4360.78149924,1309.018,719.755628444,100.0,0,13,13.0,16.8783783784,20.0,21
22,3873.55731804,1225.072,693.024004926,100.0,0,13,13.0,16.9585987261,20.0,21
23,4515.40221231,1301.558,703.126434963,100.0,0,13,13.0,16.7632398754,20.0,21
24,4422.14105542,1350.73,755.611764116,100.0,0,0.0,0.0,0.0,0.0,0.0
25,1600.85077717,486.818,299.003798886,100.0,0,0.0,0.0,0.0,0.0,0.0
26,630.668034494,186.907,94.6057359991,100.0,0,0.0,0.0,0.0,0.0,0.0
27,291.585342719,84.344,38.2000176892,100.0,0,0.0,0.0,0.0,0.0,0.0
28,134.6230602,39.032,12.1672073889,100.0,0,0.0,0.0,0.0,0.0,0.0
29,46.8563921821,13.641,4.44716777594,100.0,0,0.0,0.0,0.0,0.0,0.0
30,50.6672387521,13.641,4.43385741921,100.0,0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,-0.0,100.0,0,0.0,0.0,0.0,0.0,0.0
