timeslot,sfc_id,vnf_count,server_count,co_count,path_stretch
0,0,4,2,2,21
0,1,3,1,1,13
0,2,5,2,2,22
0,3,4,1,1,15
0,4,3,2,2,18
0,5,4,2,2,21
0,6,5,2,2,23
0,7,3,1,1,13
0,8,5,2,2,23
0,9,3,2,2,18
0,10,5,2,2,23
0,11,6,2,2,24
0,12,4,1,1,15
0,13,3,2,2,19
0,14,6,2,2,25
0,15,4,1,1,15
0,16,5,2,2,23
0,17,3,2,2,18
0,18,4,2,2,21
0,19,6,1,1,19
0,20,5,2,2,22
0,21,5,2,2,23
0,22,3,2,2,19
0,23,3,1,1,13
0,24,4,1,1,15
0,25,5,2,2,23
0,26,3,2,2,18
0,27,6,1,1,19
0,28,4,1,1,15
0,29,3,2,2,19
0,30,6,1,1,19
0,31,3,1,1,13
0,32,3,1,1,13
0,33,5,2,2,23
0,34,4,2,2,20
0,35,5,1,1,17
0,36,4,1,1,15
0,37,3,2,2,19
0,38,5,2,2,23
0,39,5,2,2,22
0,40,6,2,2,25
0,41,3,2,2,19
0,42,6,2,2,24
0,43,4,2,2,21
0,44,6,2,2,25
0,45,3,1,1,13
0,46,5,1,1,17
0,47,5,1,1,17
0,48,5,2,2,22
0,49,5,2,2,22
0,50,4,2,2,21
0,51,3,2,2,19
0,52,5,2,2,22
0,53,4,2,2,21
0,54,4,2,2,21
0,55,5,2,2,23
0,56,6,2,2,25
0,57,4,2,2,21
0,58,6,2,2,25
0,59,5,1,1,17
0,60,5,1,1,17
0,61,4,2,2,21
0,62,4,2,2,21
0,63,5,2,2,22
0,64,5,2,2,22
0,65,4,2,2,21
0,66,4,2,2,21
0,67,6,2,2,25
0,68,6,2,2,24
0,69,3,2,2,18
0,70,3,2,2,19
0,71,5,2,2,23
0,72,3,1,1,13
0,73,4,1,1,15
0,74,3,1,1,13
0,75,4,2,2,20
0,76,4,2,2,20
0,77,4,2,2,21
0,78,3,2,2,19
0,79,5,2,2,22
0,80,3,2,2,18
0,81,3,1,1,13
0,82,5,2,2,23
0,83,5,2,2,23
0,84,6,1,1,19
0,85,6,2,2,25
0,86,5,1,1,17
0,87,3,2,2,18
0,88,4,1,1,15
0,89,3,2,2,18
0,90,3,1,1,13
0,91,3,2,2,19
0,92,3,2,2,18
0,93,6,2,2,25
0,94,3,2,2,19
0,95,3,2,2,18
0,96,4,2,2,21
0,97,3,2,2,19
0,98,6,2,2,25
0,99,3,1,1,13
0,100,5,2,2,22
0,101,3,1,1,13
0,102,4,2,2,21
0,103,4,2,2,20
0,104,6,2,2,25
0,105,3,2,2,19
0,106,6,2,2,24
0,107,4,2,2,20
0,108,4,1,1,15
0,109,3,2,2,19
0,110,5,1,1,17
0,111,6,2,2,25
0,112,5,2,2,22
0,113,4,1,1,15
0,114,4,1,1,15
0,115,4,1,1,15
0,116,6,2,2,24
0,117,6,2,2,24
0,118,4,2,2,20
0,119,5,1,1,17
0,120,5,2,2,23
0,121,3,1,1,13
0,122,6,2,2,25
0,123,5,2,2,23
0,124,5,2,2,22
0,125,6,2,2,25
0,126,6,1,1,19
0,127,6,1,1,19
0,128,5,2,2,23
0,129,3,2,2,19
0,130,6,2,2,24
0,131,6,2,2,25
0,132,5,1,1,17
0,133,6,1,1,19
0,134,4,2,2,21
0,135,6,2,2,25
0,136,3,2,2,19
0,137,4,2,2,21
0,138,4,2,2,21
0,139,6,2,2,25
0,140,6,2,2,25
0,141,6,2,2,25
0,142,3,2,2,19
0,143,4,2,2,20
0,144,4,2,2,20
0,145,6,2,2,24
0,146,6,1,1,19
0,147,6,2,2,25
0,148,4,2,2,21
0,149,4,1,1,15
0,150,6,1,1,19
0,151,6,2,2,25
0,152,4,1,1,15
0,153,6,2,2,25
0,154,4,2,2,20
0,155,3,2,2,19
0,156,6,2,2,25
0,157,4,2,2,21
0,158,4,2,2,21
0,159,3,2,2,19
0,160,4,1,1,15
0,161,4,2,2,20
0,162,5,1,1,17
0,163,6,2,2,24
0,164,5,2,2,23
0,165,6,2,2,25
0,166,5,2,2,23
0,167,5,1,1,17
0,168,3,2,2,19
0,169,4,1,1,15
0,170,3,2,2,19
