timeslot,sfc_id,vnf_count,server_count,co_count,path_stretch
19,676,6,2,2,25
19,677,5,1,1,18
19,678,5,2,2,23
19,679,4,1,1,16
19,680,5,1,1,18
19,681,3,2,2,19
19,682,4,1,1,16
19,683,6,1,1,20
19,684,3,2,2,19
19,685,3,2,2,18
19,686,4,2,2,21
19,687,4,1,1,15
19,688,5,1,1,17
19,689,3,1,1,13
20,690,5,2,2,23
20,691,4,2,2,21
20,692,6,2,2,25
20,693,3,1,1,13
20,694,5,2,2,22
20,695,4,1,1,15
20,696,3,2,2,19
20,697,3,2,2,19
20,698,4,2,2,21
20,699,3,1,1,13
20,700,3,1,1,13
20,701,3,2,2,19
20,702,4,2,2,21
20,703,6,2,2,25
20,704,3,2,2,19
20,705,3,2,2,19
20,706,5,1,1,17
20,707,5,1,1,17
20,708,5,1,1,17
20,709,4,1,1,16
20,710,5,2,2,22
20,711,3,1,1,13
20,712,5,2,2,23
20,713,3,1,1,13
20,714,5,2,2,23
20,715,5,2,2,23
20,716,6,2,2,25
20,717,3,2,2,18
20,718,3,2,2,19
20,719,5,2,2,23
20,720,3,2,2,19
20,721,4,2,2,21
20,722,6,2,2,24
20,723,6,2,2,25
21,724,3,1,1,13
21,725,5,2,2,23
21,726,3,1,1,13
21,727,6,2,2,25
21,728,4,2,2,20
21,729,5,2,2,23
21,730,5,2,2,23
21,731,5,2,2,22
21,732,5,2,2,23
21,733,5,1,1,17
21,734,4,2,2,20
21,735,5,2,2,23
21,736,6,2,2,25
21,737,3,2,2,19
21,738,6,2,2,25
21,739,4,2,2,21
21,740,6,2,2,25
21,741,6,2,2,24
21,742,3,2,2,18
21,743,3,2,2,19
21,744,6,2,2,25
21,745,6,2,2,25
21,746,6,2,2,25
21,747,4,1,1,15
21,748,4,2,2,20
21,749,5,2,2,22
21,750,3,2,2,19
21,751,4,2,2,20
21,752,5,2,2,23
21,753,5,2,2,23
21,754,3,2,2,18
21,755,3,1,1,14
22,768,4,2,2,21
22,769,3,1,1,14
22,770,6,2,2,25
22,771,6,2,2,25
22,772,5,2,2,22
22,773,3,2,2,19
22,774,3,2,2,19
22,775,3,2,2,18
22,776,4,2,2,21
22,777,6,2,2,24
22,778,5,2,2,23
22,779,5,2,2,22
22,780,6,2,2,24
22,781,4,2,2,20
22,782,3,1,1,14
22,783,6,1,1,20
22,784,4,2,2,21
22,785,3,2,2,19
22,786,5,1,1,18
22,787,6,2,2,25
22,788,4,2,2,21
22,789,5,1,1,17
22,790,6,1,1,20
22,791,6,2,2,25
22,792,3,2,2,18
22,793,4,2,2,21
22,756,5,2,2,23
22,757,4,2,2,21
22,758,3,1,1,13
22,759,6,1,1,20
22,760,4,2,2,21
22,761,5,1,1,17
22,762,5,1,1,17
22,763,6,2,2,25
22,764,4,2,2,20
22,765,6,1,1,20
22,766,3,2,2,19
22,767,4,1,1,16
23,794,6,2,2,25
23,795,3,2,2,19
23,796,4,2,2,21
23,797,5,1,1,18
23,798,4,1,1,16
23,799,6,2,2,25
23,800,5,2,2,23
23,801,4,1,1,16
23,802,6,2,2,24
23,803,3,2,2,19
23,804,6,2,2,25
23,805,4,2,2,20
23,806,4,1,1,16
23,807,4,1,1,16
23,808,5,1,1,17
23,809,6,1,1,20
23,810,3,2,2,19
23,811,3,1,1,13
23,812,6,2,2,25
23,813,6,2,2,25
23,814,6,2,2,25
23,815,6,2,2,25
23,816,4,2,2,21
23,817,3,2,2,19
23,818,4,1,1,15
23,819,4,1,1,16
23,820,5,1,1,17
