timeslot,sfc_id,vnf_count,server_count,co_count,path_stretch
1,82,5,1,1,18
1,83,5,1,1,18
1,84,5,1,1,18
1,85,5,1,1,18
1,86,6,1,1,21
1,87,6,1,1,21
1,88,3,1,1,15
1,89,6,1,1,20
1,90,3,1,1,15
1,91,3,1,1,13
1,92,3,1,1,15
1,93,5,1,1,19
1,94,6,1,1,20
1,95,3,1,1,14
1,96,3,1,1,15
1,97,6,1,1,21
1,98,3,1,1,13
1,99,4,1,1,17
1,100,4,1,1,15
1,101,3,1,1,15
1,102,6,1,1,21
1,103,4,1,1,17
1,104,4,1,1,17
1,105,3,1,1,15
1,106,4,1,1,15
1,107,6,1,1,20
1,108,6,1,1,20
1,109,5,1,1,18
1,110,3,1,1,15
1,111,6,1,1,21
1,112,4,1,1,16
1,113,6,1,1,19
1,114,5,1,1,19
1,115,5,1,1,18
1,116,3,1,1,13
1,117,4,1,1,16
1,118,5,1,1,18
1,119,3,1,1,14
1,120,4,1,1,16
1,121,6,1,1,21
1,122,6,1,1,19
1,123,6,1,1,19
1,124,3,1,1,15
1,125,6,1,1,21
1,126,3,1,1,15
1,127,5,1,1,17
2,147,6,1,1,21
2,148,6,1,1,21
2,149,4,1,1,16
2,150,5,1,1,17
2,151,3,1,1,15
2,152,6,1,1,20
2,153,5,1,1,19
2,154,3,1,1,15
2,155,5,1,1,19
2,156,6,1,1,19
2,157,4,1,1,16
2,158,6,1,1,21
2,159,5,1,1,18
2,160,6,1,1,19
2,161,6,1,1,21
2,162,4,1,1,17
2,163,4,1,1,17
2,164,4,1,1,15
2,165,4,1,1,17
2,166,3,1,1,15
2,167,4,1,1,15
2,168,5,1,1,18
2,169,5,1,1,19
2,170,6,1,1,20
2,171,5,1,1,19
2,172,4,1,1,17
2,173,6,1,1,21
2,174,4,1,1,17
2,175,4,1,1,15
2,176,4,1,1,15
2,177,6,1,1,20
2,178,4,1,1,17
2,179,6,1,1,20
2,180,4,1,1,15
2,181,3,1,1,13
2,182,3,1,1,15
2,183,4,1,1,15
2,184,5,1,1,18
2,185,6,1,1,21
2,186,6,1,1,21
2,187,3,1,1,13
2,188,4,1,1,17
2,189,3,1,1,14
2,190,6,1,1,21
2,191,5,1,1,17
2,192,6,1,1,21
2,193,3,1,1,15
2,194,6,1,1,19
2,195,3,1,1,13
2,196,3,1,1,13
2,197,3,1,1,14
2,198,3,1,1,14
2,199,6,1,1,19
2,200,6,1,1,20
2,201,5,1,1,19
2,202,5,1,1,18
