timeslot,carbon_footprint,brown_energy,green_energy,acceptance_ratio,migration_count,ps_min,ps_5th,ps_mean,ps_95th,ps_max
0,0.0,0.0,0.0,100.0,0,13,13.0,16.1516853933,19.0,20
1,1659.02756943,514.919,196.330022387,100.0,0,13,13.0,16.245398773,20.0,20
2,1733.19068221,536.549,217.165030448,100.0,0,13,13.0,16.1851851852,19.0,20
3,2378.24924511,733.391,134.309835706,100.0,0,13,13.0,16.1783783784,20.0,20
4,2827.48460099,893.418,105.472921681,100.0,0,13,13.0,16.5683060109,19.0,20
5,3323.0895049,1039.972,113.174026777,100.0,0,13,13.0,16.256281407,19.0,20
6,3536.7299428,1110.458,106.258281594,100.0,0,13,13.0,16.6536312849,20.0,20
7,3457.18188022,1042.621,96.5770767634,100.0,0,13,13.0,16.1944444444,19.0,20
8,2923.59032699,935.447,83.536056166,100.0,0,13,13.0,16.4350649351,20.0,20
9,2627.2256857,871.959,81.6791721916,100.0,0,13,13.0,15.9585798817,19.0,20
10,3065.38548424,957.559,87.1065898293,100.0,0,13,13.0,15.967032967,19.0,20
11,3329.16122277,997.408,28.6086386294,100.0,0,13,13.0,16.1918604651,19.0,20
12,3016.63656194,965.063,59.8761260944,100.0,44,13,13.0,16.2443181818,19.25,20
13,2425.31725176,744.79,291.195705812,100.0,5,13,13.0,16.3136094675,19.0,20
14,2310.70685057,674.554,366.437650505,100.0,0,13,13.0,16.595505618,20.0,20
15,1982.00581795,617.167,392.737784851,100.0,0,13,13.0,16.3172043011,19.0,20
16,2424.21646608,749.065,404.106377648,100.0,0,13,13.0,16.1,19.55,20
17,2114.67017508,687.811,408.203219673,100.0,0,13,13.0,16.3922651934,20.0,20
18,2181.74437114,713.38,387.236768222,100.0,0,13,13.0,16.4240506329,20.0,20
19,1947.23182625,590.522,343.074114078,100.0,0,13,13.0,16.1965317919,19.0,20
20,2270.11185447,691.02,361.672344499,100.0,0,13,13.0,16.4166666667,20.0,20
21,2167.31171562,691.511,434.476729323,100.0,0,13,13.0,16.2641509434,20.0,20
22,2041.25444617,642.137,369.077392538,100.0,0,13,13.0,16.3251533742,19.0,20
23,2220.2768393,692.514,414.391808248,100.0,0,13,13.0,16.375,19.0,20
24,2397.67824183,731.115,379.429857453,100.0,0,0.0,0.0,0.0,0.0,0.0
25,836.334252748,270.516,150.95104945,100.0,0,0.0,0.0,0.0,0.0,0.0
26,275.497655436,82.733,51.2422392512,100.0,0,0.0,0.0,0.0,0.0,0.0
27,94.267993986,29.191,18.6300164464,100.0,0,0.0,0.0,0.0,0.0,0.0
28,87.3118769394,27.033,16.7416115777,100.0,0,0.0,0.0,0.0,0.0,0.0
29,11.3404043557,3.548,1.60460703251,100.0,0,0.0,0.0,0.0,0.0,0.0
30,-0.0,-0.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0
