timeslot,carbon_footprint,brown_energy,green_energy,acceptance_ratio,migration_count,ps_min,ps_5th,ps_mean,ps_95th,ps_max
0,0.0,0.0,0.0,100.0,0,13,13.6,20.2477876106,25.0,25
1,250.498485,273.838,322.68359375,100.0,0,13,15.0,20.4901960784,25.0,25
2,361.694295,398.575,438.41015625,100.0,0,13,15.0,21.2419354839,26.0,26
3,495.044505,572.571,377.966796875,100.0,0,13,15.0,21.3545454545,25.0,26
4,433.826145,501.464,282.548828125,100.0,0,13,15.0,20.7722772277,25.0,26
5,395.57691,466.503,244.228515625,100.0,0,13,15.0,21.4299065421,26.0,26
6,438.039765,502.726,260.61328125,100.0,0,13,14.8,21.0924369748,26.0,26
7,488.690415,578.596,292.912109375,100.0,0,13,14.5,21.2327586207,26.0,26
8,511.59681,606.713,302.5,100.0,0,13,13.0,20.2254901961,25.0,26
9,402.309675,478.862,248.763671875,100.0,0,13,13.0,20.8476190476,25.0,26
10,431.222085,501.885,264.46484375,100.0,0,13,13.0,15.9,19.0,20
11,420.657435,480.281,77.625,100.0,0,13,13.0,16.0826446281,19.0,20
12,493.578765,574.464,112.1328125,100.0,26,13,13.0,18.932038835,25.0,26
13,399.102795,439.723,368.580078125,100.0,6,13,14.0,20.0769230769,25.0,25
14,428.56218,478.27,615.400390625,100.0,0,13,14.0,19.9603960396,25.0,25
15,388.91223,439.292,640.126953125,100.0,0,13,14.0,19.5769230769,25.0,25
16,377.359965,431.129,649.978515625,100.0,0,13,14.0,20.4820143885,25.0,25
17,423.278325,484.758,706.623046875,100.0,0,13,14.0,20.3364485981,25.0,25
18,345.50307,393.913,623.66796875,100.0,0,13,14.0,20.017699115,25.0,25
19,377.670555,432.358,695.17578125,100.0,0,13,13.0,19.734375,25.0,25
20,381.769425,438.358,698.595703125,100.0,0,13,14.0,20.0784313725,25.0,25
21,328.74192,374.949,604.169921875,100.0,0,13,14.0,19.5048543689,25.0,25
22,287.760105,327.22,527.931640625,100.0,0,13,13.0,20.5617977528,25.0,25
23,264.93021,300.411,454.03515625,100.0,0,14,15.0,20.3786407767,25.0,25
24,280.107045,316.849,516.123046875,100.0,0,0.0,0.0,0.0,0.0,0.0
25,100.818585,113.467,203.318359375,100.0,0,0.0,0.0,0.0,0.0,0.0
26,45.522855,50.777,94.25,100.0,0,0.0,0.0,0.0,0.0,0.0
27,12.604905,13.13,15.291015625,100.0,0,0.0,0.0,0.0,0.0,0.0
28,3.89232,4.043,4.66796875,100.0,0,0.0,0.0,0.0,0.0,0.0
29,-0.0,-0.0,-0.0,100.0,0,0.0,0.0,0.0,0.0,0.0
