timeslot,carbon_footprint,brown_energy,green_energy,acceptance_ratio,migration_count,ps_min,ps_5th,ps_mean,ps_95th,ps_max
0,0.0,0.0,0.0,100.0,0,14,14.0,20.28125,24.0,26
1,321.9749,341.609,407.740234375,100.0,0,14,14.0,19.7430555556,24.85,26
2,457.0909,486.062,596.62890625,100.0,0,14,15.0,20.5950920245,25.0,26
3,611.9354,679.53,456.29296875,100.0,0,14,15.3,20.7795275591,26.0,26
4,516.92155,581.74,288.21875,100.0,0,14,14.0,20.4539473684,25.0,26
5,638.4435,724.582,322.8671875,100.0,0,14,14.65,20.7910447761,25.0,26
6,637.47025,725.359,338.94140625,100.0,0,14,15.0,20.8235294118,26.0,26
7,574.5201,653.414,308.5,100.0,0,14,15.45,20.8538461538,25.0,26
8,571.7831,648.206,304.015625,100.0,0,14,14.0,20.4042553191,25.0,26
9,696.12365,790.227,369.513671875,100.0,0,14,15.6,20.522875817,25.0,26
10,717.927,814.94,392.46484375,100.0,0,13,13.0,16.5416666667,20.0,21
11,835.65965,925.741,164.982421875,100.0,0,13,13.0,16.6707317073,20.85,21
12,821.42215,921.687,157.283203125,100.0,57,14,14.0,20.8059701493,26.0,27
13,561.4318,601.17,564.669921875,100.0,15,14,14.2,20.6,26.0,26
14,507.416,561.504,767.83203125,100.0,0,14,14.0,20.3375,25.05,26
15,488.41935,544.814,816.64453125,100.0,0,14,14.0,20.2402597403,25.0,26
16,498.2615,549.401,880.396484375,100.0,0,14,14.0,20.0580645161,24.0,26
17,461.23465,509.189,838.013671875,100.0,0,14,14.75,19.9044117647,25.0,26
18,426.48495,470.817,762.248046875,100.0,0,14,14.0,20.2971014493,25.15,26
19,411.13565,456.651,755.890625,100.0,0,14,14.0,19.8896551724,25.0,26
20,413.7137,460.601,786.46484375,100.0,0,14,15.0,20.064,24.0,26
21,395.44805,438.308,757.140625,100.0,0,14,14.0,20.0396825397,25.0,26
22,368.14945,413.216,677.05859375,100.0,0,14,14.75,20.4935897436,25.0,26
23,462.7026,517.527,786.345703125,100.0,0,14,14.0,20.4825174825,25.0,26
24,468.77925,525.451,781.9609375,100.0,0,0.0,0.0,0.0,0.0,0.0
25,168.08155,188.741,294.318359375,100.0,0,0.0,0.0,0.0,0.0,0.0
26,60.061,66.768,106.42578125,100.0,0,0.0,0.0,0.0,0.0,0.0
27,18.84875,20.866,35.103515625,100.0,0,0.0,0.0,0.0,0.0,0.0
28,13.87965,15.49,21.892578125,100.0,0,0.0,0.0,0.0,0.0,0.0
29,4.6529,5.045,4.66796875,100.0,0,0.0,0.0,0.0,0.0,0.0
30,-0.0,-0.0,-0.0,100.0,0,0.0,0.0,0.0,0.0,0.0
