timeslot,carbon_footprint,brown_energy,green_energy,acceptance_ratio,migration_count,ps_min,ps_5th,ps_mean,ps_95th,ps_max
0,0.0,0.0,0.0,100.0,0,15,15.0,21.0128205128,26.0,26
1,210.6504,215.182,233.46484375,100.0,0,15,15.4,21.0579710145,25.6,26
2,268.2005,273.919,302.080078125,100.0,0,15,16.9,21.2833333333,25.0,25
3,284.4355,304.76,219.1328125,100.0,0,15,15.0,21.4918032787,25.0,26
4,311.4179,334.569,180.431640625,100.0,0,15,15.0,20.3424657534,24.4,25
5,309.5496,334.581,144.302734375,100.0,0,15,15.0,21.1052631579,26.0,26
6,396.53605,431.69,180.9140625,100.0,0,15,15.0,21.2467532468,25.0,26
7,382.13705,419.802,153.2265625,100.0,0,15,15.0,21.7,26.0,26
8,302.22005,333.006,131.689453125,100.0,0,15,15.0,20.8125,25.05,26
9,364.75965,399.672,177.73046875,100.0,0,15,15.0,20.9076923077,25.0,26
10,335.24,367.644,162.115234375,100.0,0,13,14.15,17.1875,21.0,21
11,366.11285,390.291,84.982421875,100.0,0,13,14.0,17.2307692308,21.0,21
12,394.1586,426.053,84.78125,100.0,18,14,14.25,20.7878787879,26.0,27
13,304.11045,315.635,227.79296875,100.0,6,14,15.8,21.0909090909,25.0,26
14,271.8895,286.502,362.509765625,100.0,0,14,15.5,20.7887323944,25.5,26
15,271.83255,287.744,366.212890625,100.0,0,15,16.0,20.875,24.85,26
16,198.8558,211.025,325.498046875,100.0,0,16,16.0,20.9871794872,26.0,26
17,287.946,306.19,457.533203125,100.0,0,14,15.0,20.3709677419,24.0,26
18,213.7393,228.731,334.873046875,100.0,0,14,15.0,20.2705882353,26.0,26
19,260.2071,276.448,429.091796875,100.0,0,14,16.0,21.2875,26.0,26
20,272.6477,290.287,438.73046875,100.0,0,14,16.0,21.3157894737,25.25,26
21,244.16335,259.205,364.708984375,100.0,0,14,15.2,20.6615384615,25.0,26
22,241.1705,256.169,389.5625,100.0,0,14,15.0,20.6451612903,25.95,26
23,256.7255,272.842,417.81640625,100.0,0,14,16.0,20.75,26.0,26
24,289.08245,307.343,507.52734375,100.0,0,0.0,0.0,0.0,0.0,0.0
25,125.22965,133.365,213.857421875,100.0,0,0.0,0.0,0.0,0.0,0.0
26,46.67265,49.621,75.216796875,100.0,0,0.0,0.0,0.0,0.0,0.0
27,14.1848,14.989,24.1484375,100.0,0,0.0,0.0,0.0,0.0,0.0
28,4.36135,4.715,5.3125,100.0,0,0.0,0.0,0.0,0.0,0.0
29,4.36135,4.715,5.3125,100.0,0,0.0,0.0,0.0,0.0,0.0
30,4.36135,4.715,5.3125,100.0,0,0.0,0.0,0.0,0.0,0.0
31,-0.0,-0.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0
