timeslot,carbon_footprint,brown_energy,green_energy,acceptance_ratio,migration_count,ps_min,ps_5th,ps_mean,ps_95th,ps_max
0,0.0,0.0,0.0,100.0,0,14,14.0,20.28125,24.0,26
1,995.308808531,341.609,413.887089975,100.0,0,14,14.0,19.7430555556,24.85,26
2,1400.21207416,486.062,604.371949251,100.0,0,14,15.0,20.5950920245,25.0,26
3,1859.29918662,679.53,467.991003317,100.0,0,14,15.3,20.7795275591,26.0,26
4,1555.19660648,581.74,296.335499727,100.0,0,14,14.0,20.4539473684,25.0,26
5,2029.33687614,724.582,329.305955219,100.0,0,14,14.65,20.7910447761,25.0,26
6,1881.65628107,725.359,346.540433944,100.0,0,14,15.0,20.8235294118,26.0,26
7,1775.64566511,653.414,316.689177887,100.0,0,14,15.45,20.8538461538,25.0,26
8,1839.23236902,648.206,308.77477435,100.0,0,14,14.0,20.4042553191,25.0,26
9,2226.35140533,790.227,376.176265892,100.0,0,14,15.6,20.522875817,25.0,26
10,2157.71137994,814.94,399.187025443,100.0,0,13,13.0,16.5416666667,20.0,21
11,2692.54530052,925.741,169.433689348,100.0,0,13,13.0,16.6707317073,20.85,21
12,2607.67975785,921.687,161.371504002,100.0,57,14,14.0,20.8059701493,26.0,27
13,1664.91760913,601.17,579.591047751,100.0,15,14,14.2,20.6,26.0,26
14,1507.928006,561.504,784.285158045,100.0,0,14,14.0,20.3375,25.05,26
15,1546.07924145,544.814,828.202352057,100.0,0,14,14.0,20.2402597403,25.0,26
16,1529.10797669,549.401,893.835256803,100.0,0,14,14.0,20.0580645161,24.0,26
17,1398.17561106,509.189,852.429943455,100.0,0,14,14.75,19.9044117647,25.0,26
18,1286.32679048,470.817,777.854927374,100.0,0,14,14.0,20.2971014493,25.15,26
19,1227.61913032,456.651,763.500933458,100.0,0,14,14.0,19.8896551724,25.0,26
20,1256.91242114,460.601,795.552986884,100.0,0,14,15.0,20.064,24.0,26
21,1232.08489706,438.308,768.610834658,100.0,0,14,14.0,20.0396825397,25.0,26
22,1145.539017,413.216,694.2048443,100.0,0,14,14.75,20.4935897436,25.0,26
23,1390.10132166,517.527,808.575004006,100.0,0,14,14.0,20.4825174825,25.0,26
24,1510.64421935,525.451,804.578641751,100.0,0,0.0,0.0,0.0,0.0,0.0
25,497.057647173,188.741,303.010145597,100.0,0,0.0,0.0,0.0,0.0,0.0
26,182.865808064,66.768,108.78712183,100.0,0,0.0,0.0,0.0,0.0,0.0
27,55.715203638,20.866,36.0432648367,100.0,0,0.0,0.0,0.0,0.0,0.0
28,44.001970691,15.49,22.4611081905,100.0,0,0.0,0.0,0.0,0.0,0.0
29,14.380568703,5.045,4.7369645209,100.0,0,0.0,0.0,0.0,0.0,0.0
30,-0.0,-0.0,-0.0,100.0,0,0.0,0.0,0.0,0.0,0.0
