timeslot,carbon_footprint,brown_energy,green_energy,acceptance_ratio,migration_count,ps_min,ps_5th,ps_mean,ps_95th,ps_max
0,0.0,0.0,0.0,100.0,0,13,13.0,18.0287356322,25.0,25
1,740.838495,765.597,1122.3265625,100.0,0,13,13.0,18.0086206897,25.0,25
2,935.739228,956.919,1498.9171875,100.0,0,13,13.0,18.2513513514,25.0,25
3,1264.133685,1386.34,1093.0828125,100.0,0,13,13.0,17.9228650138,25.0,25
4,1405.530114,1560.5,1023.628125,100.0,0,13,13.0,17.7164179104,25.0,25
5,1400.24835,1568.168,881.675,100.0,0,13,13.0,18.0029411765,25.0,25
6,1418.200452,1590.37,866.56875,100.0,0,13,13.0,17.9589905363,25.0,25
7,1358.575128,1518.16,900.415625,100.0,0,13,13.0,17.8200589971,25.0,25
8,1395.246627,1557.519,920.171875,100.0,0,13,13.0,17.3722397476,25.0,25
9,1369.475919,1534.396,838.620312496,100.0,0,13,13.0,17.6191860465,25.0,25
10,1617.892227,1820.919,935.00625,100.0,0,13,13.0,16.5346260388,20.0,20
11,2008.863276,2116.268,403.6125,100.0,0,13,13.0,16.1988304094,19.0,20
12,1945.678917,2051.787,309.9296875,100.0,144,13,13.0,18.1503267974,25.0,26
13,1373.568159,1322.755,988.070312496,100.0,125,13,13.0,17.7932011331,25.0,26
14,1069.86933,1087.308,1558.21875,100.0,106,13,13.0,18.0740740741,25.0,25
15,916.756263,997.483,1903.075,100.0,0,13,13.0,17.5542168675,25.0,25
16,795.702255,864.164,1747.9796875,100.0,0,13,13.0,17.7329376855,25.0,25
17,794.772831,866.876,1723.275,100.0,0,13,13.0,17.7658959538,25.0,25
18,806.9169,879.065,1808.484375,100.0,0,13,13.0,18.0056657224,25.0,25
19,844.947855,924.298,1841.94375,100.0,0,13,13.0,18.05,25.0,25
20,859.383405,940.315,1873.6171875,100.0,0,13,13.0,17.9121813031,25.0,25
21,879.412839,957.727,1984.3015625,100.0,0,13,13.0,18.0295698925,25.0,25
22,903.98622,989.627,1979.55,100.0,0,13,13.0,17.662371134,25.0,25
23,946.673832,1033.739,2088.5453125,100.0,0,13,13.0,17.9679300292,25.0,25
24,883.231974,962.265,1992.4703125,100.0,0,0.0,0.0,0.0,0.0,0.0
25,319.904793,346.873,749.4453125,100.0,0,0.0,0.0,0.0,0.0,0.0
26,106.438989,116.624,232.296875,100.0,0,0.0,0.0,0.0,0.0,0.0
27,34.717281,39.234,59.2890625,100.0,0,0.0,0.0,0.0,0.0,0.0
28,13.623171,15.246,27.7078125,100.0,0,0.0,0.0,0.0,0.0,0.0
29,2.248131,2.329,6.5703125,100.0,0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,-0.0,100.0,0,0.0,0.0,0.0,0.0,0.0
